Protein,RNA,Label
C4J594,ZmalncRNA1692,1
B4FCE3,ZmalncRNA1693,1
B4FHE9,ZmalncRNA1693,1
B4FNR5,ZmalncRNA1693,1
B4FPJ2,ZmalncRNA1693,1
B4FSW0,ZmalncRNA1693,1
B6SP74,ZmalncRNA1693,1
B6SXV2,ZmalncRNA1693,1
B6T6H4,ZmalncRNA1693,1
B6TJJ4,ZmalncRNA1693,1
B8A0M3,ZmalncRNA1693,1
B8A305,ZmalncRNA1693,1
C0P3W2,ZmalncRNA1693,1
C0PF88,ZmalncRNA1693,1
C0PFQ6,ZmalncRNA1693,1
C0PIH9,ZmalncRNA1693,1
C0PLI2,ZmalncRNA1693,1
C4IYC2,ZmalncRNA1693,1
C4J594,ZmalncRNA1693,1
B4F8A7,ZmalncRNA41,1
B4F8L8,ZmalncRNA41,1
B4FB39,ZmalncRNA41,1
B4FBV8,ZmalncRNA41,1
B4FCE3,ZmalncRNA41,1
B4FGK8,ZmalncRNA41,1
B4FHE9,ZmalncRNA41,1
B4FLX0,ZmalncRNA41,1
B4FMA8,ZmalncRNA41,1
B4FNR5,ZmalncRNA41,1
B4FPJ2,ZmalncRNA41,1
B4FSW0,ZmalncRNA41,1
B6SIF0,ZmalncRNA41,1
B6SP74,ZmalncRNA41,1
B6SXV2,ZmalncRNA41,1
B6T6H4,ZmalncRNA41,1
B6TDJ0,ZmalncRNA41,1
B6TJJ4,ZmalncRNA41,1
B6TP60,ZmalncRNA41,1
B6U471,ZmalncRNA41,1
B7ZXJ1,ZmalncRNA41,1
B8A0M3,ZmalncRNA41,1
B8A134,ZmalncRNA41,1
B8A2G7,ZmalncRNA41,1
B8A305,ZmalncRNA41,1
C0P3W2,ZmalncRNA41,1
C0P6Q4,ZmalncRNA41,1
C0P8S9,ZmalncRNA41,1
C0PF88,ZmalncRNA41,1
C0PFQ6,ZmalncRNA41,1
C0PHE3,ZmalncRNA41,1
C0PIH9,ZmalncRNA41,1
C0PLI2,ZmalncRNA41,1
C4IYC2,ZmalncRNA41,1
C4J3A0,ZmalncRNA41,1
C4J594,ZmalncRNA41,1
Q41834,ZmalncRNA41,1
B4F8A7,ZmalncRNA426,1
B4F8L8,ZmalncRNA426,1
B4FB39,ZmalncRNA426,1
B4FBV8,ZmalncRNA426,1
B4FLX0,ZmalncRNA426,1
B4FNR5,ZmalncRNA426,1
B4FPJ2,ZmalncRNA426,1
B4FSW0,ZmalncRNA426,1
B6SP74,ZmalncRNA426,1
B6SXV2,ZmalncRNA426,1
B8A0M3,ZmalncRNA426,1
B8A134,ZmalncRNA426,1
C0P3W2,ZmalncRNA426,1
C0PF88,ZmalncRNA426,1
C0PFQ6,ZmalncRNA426,1
C0PLI2,ZmalncRNA426,1
C4IYC2,ZmalncRNA426,1
C4J594,ZmalncRNA426,1
C0PFQ6,ZmalncRNA324,1
B8A0M3,ZmalncRNA427,1
B4F8A7,ZmalncRNA1701,1
B4F8L8,ZmalncRNA1701,1
B4FB39,ZmalncRNA1701,1
B4FBV8,ZmalncRNA1701,1
B4FCE3,ZmalncRNA1701,1
B4FGK8,ZmalncRNA1701,1
B4FHE9,ZmalncRNA1701,1
B4FLX0,ZmalncRNA1701,1
B4FMA8,ZmalncRNA1701,1
B4FNR5,ZmalncRNA1701,1
B4FPJ2,ZmalncRNA1701,1
B4FSW0,ZmalncRNA1701,1
B6SIF0,ZmalncRNA1701,1
B6SP74,ZmalncRNA1701,1
B6SXV2,ZmalncRNA1701,1
B6T6H4,ZmalncRNA1701,1
B6TDJ0,ZmalncRNA1701,1
B6TJJ4,ZmalncRNA1701,1
B6TP60,ZmalncRNA1701,1
B6U471,ZmalncRNA1701,1
B7ZXJ1,ZmalncRNA1701,1
B8A0M3,ZmalncRNA1701,1
B8A134,ZmalncRNA1701,1
B8A2G7,ZmalncRNA1701,1
B8A305,ZmalncRNA1701,1
C0P3W2,ZmalncRNA1701,1
C0P488,ZmalncRNA1701,1
C0P558,ZmalncRNA1701,1
C0P6Q4,ZmalncRNA1701,1
C0P8S9,ZmalncRNA1701,1
C0PF88,ZmalncRNA1701,1
C0PHE3,ZmalncRNA1701,1
C0PIH9,ZmalncRNA1701,1
C0PLI2,ZmalncRNA1701,1
C4IYC2,ZmalncRNA1701,1
C4J3A0,ZmalncRNA1701,1
C4J594,ZmalncRNA1701,1
Q41834,ZmalncRNA1701,1
B8A0M3,ZmalncRNA1619,1
B4FGK8,ZmalncRNA141,1
B4FPJ2,ZmalncRNA141,1
B6SXV2,ZmalncRNA141,1
B8A0M3,ZmalncRNA141,1
C0PFQ6,ZmalncRNA141,1
C4J594,ZmalncRNA141,1
B4FGK8,ZmalncRNA30,1
B4FPJ2,ZmalncRNA30,1
B6SXV2,ZmalncRNA30,1
B8A0M3,ZmalncRNA30,1
C0PFQ6,ZmalncRNA30,1
C4J594,ZmalncRNA30,1
B4F8A7,ZmalncRNA2,0
B4F8A7,ZmalncRNA3,0
B4F8A7,ZmalncRNA5,0
B4F8A7,ZmalncRNA6,0
B4F8A7,ZmalncRNA7,0
B4F8A7,ZmalncRNA8,0
B4F8A7,ZmalncRNA10,0
B4F8A7,ZmalncRNA12,0
B4F8A7,ZmalncRNA16,0
B4F8A7,ZmalncRNA17,0
B4F8A7,ZmalncRNA18,0
B4F8A7,ZmalncRNA19,0
B4F8A7,ZmalncRNA20,0
B4F8A7,ZmalncRNA21,0
B4F8A7,ZmalncRNA23,0
B4F8A7,ZmalncRNA24,0
B4F8A7,ZmalncRNA25,0
B4F8A7,ZmalncRNA26,0
B4F8A7,ZmalncRNA27,0
B4F8A7,ZmalncRNA28,0
B4F8A7,ZmalncRNA29,0
B4F8A7,ZmalncRNA30,0
B4F8A7,ZmalncRNA31,0
B4F8A7,ZmalncRNA32,0
B4F8A7,ZmalncRNA33,0
B4F8A7,ZmalncRNA34,0
B4F8A7,ZmalncRNA36,0
B4F8A7,ZmalncRNA37,0
B4F8A7,ZmalncRNA40,0
B4F8A7,ZmalncRNA43,0
B4F8A7,ZmalncRNA45,0
B4F8A7,ZmalncRNA47,0
B4F8A7,ZmalncRNA49,0
B4F8A7,ZmalncRNA50,0
B4F8A7,ZmalncRNA52,0
B4F8A7,ZmalncRNA54,0
B4F8A7,ZmalncRNA55,0
B4F8A7,ZmalncRNA56,0
B4F8A7,ZmalncRNA57,0
B4F8A7,ZmalncRNA58,0
B4F8A7,ZmalncRNA59,0
B4F8A7,ZmalncRNA62,0
B4F8A7,ZmalncRNA67,0
B4F8A7,ZmalncRNA74,0
B4F8A7,ZmalncRNA76,0
B4F8A7,ZmalncRNA77,0
B4F8A7,ZmalncRNA78,0
B4F8A7,ZmalncRNA86,0
B4F8A7,ZmalncRNA87,0
B4F8A7,ZmalncRNA88,0
B4F8A7,ZmalncRNA89,0
B4F8A7,ZmalncRNA90,0
B4F8A7,ZmalncRNA91,0
B4F8A7,ZmalncRNA92,0
B4F8A7,ZmalncRNA93,0
B4F8A7,ZmalncRNA99,0
B4F8A7,ZmalncRNA100,0
B4F8A7,ZmalncRNA102,0
B4F8A7,ZmalncRNA108,0
B4F8A7,ZmalncRNA109,0
B4F8A7,ZmalncRNA112,0
B4F8A7,ZmalncRNA114,0
B4F8A7,ZmalncRNA116,0
B4F8A7,ZmalncRNA118,0
B4F8A7,ZmalncRNA120,0
B4F8A7,ZmalncRNA122,0
B4F8A7,ZmalncRNA123,0
B4F8A7,ZmalncRNA125,0
B4F8A7,ZmalncRNA134,0
B4F8A7,ZmalncRNA135,0
B4F8A7,ZmalncRNA136,0
B4F8A7,ZmalncRNA138,0
B4F8A7,ZmalncRNA139,0
B4F8A7,ZmalncRNA141,0
B4F8A7,ZmalncRNA142,0
B4F8A7,ZmalncRNA143,0
B4F8A7,ZmalncRNA144,0
B4F8A7,ZmalncRNA145,0
B4F8A7,ZmalncRNA146,0
B4F8A7,ZmalncRNA147,0
B4F8A7,ZmalncRNA149,0
B4F8A7,ZmalncRNA151,0
B4F8A7,ZmalncRNA152,0
B4F8A7,ZmalncRNA154,0
B4F8A7,ZmalncRNA156,0
B4F8A7,ZmalncRNA157,0
B4F8A7,ZmalncRNA159,0
B4F8A7,ZmalncRNA160,0
B4F8A7,ZmalncRNA161,0
B4F8A7,ZmalncRNA163,0
B4F8A7,ZmalncRNA165,0
B4F8A7,ZmalncRNA169,0
B4F8A7,ZmalncRNA170,0
B4F8A7,ZmalncRNA171,0
B4F8A7,ZmalncRNA172,0
B4F8A7,ZmalncRNA176,0
B4F8A7,ZmalncRNA177,0
B4F8A7,ZmalncRNA178,0
B4F8A7,ZmalncRNA179,0
B4F8A7,ZmalncRNA182,0
B4F8A7,ZmalncRNA183,0
B4F8A7,ZmalncRNA184,0
B4F8A7,ZmalncRNA185,0
B4F8A7,ZmalncRNA186,0
B4F8A7,ZmalncRNA187,0
B4F8A7,ZmalncRNA189,0
B4F8A7,ZmalncRNA194,0
B4F8A7,ZmalncRNA195,0
B4F8A7,ZmalncRNA196,0
B4F8A7,ZmalncRNA199,0
B4F8A7,ZmalncRNA201,0
B4F8A7,ZmalncRNA205,0
B4F8A7,ZmalncRNA208,0
B4F8A7,ZmalncRNA210,0
B4F8A7,ZmalncRNA212,0
B4F8A7,ZmalncRNA214,0
B4F8A7,ZmalncRNA218,0
B4F8A7,ZmalncRNA219,0
B4F8A7,ZmalncRNA221,0
B4F8A7,ZmalncRNA226,0
B4F8A7,ZmalncRNA229,0
B4F8A7,ZmalncRNA230,0
B4F8A7,ZmalncRNA233,0
B4F8A7,ZmalncRNA234,0
B4F8A7,ZmalncRNA235,0
B4F8A7,ZmalncRNA236,0
B4F8A7,ZmalncRNA237,0
B4F8A7,ZmalncRNA238,0
B4F8A7,ZmalncRNA239,0
B4F8A7,ZmalncRNA241,0
B4F8A7,ZmalncRNA242,0
B4F8A7,ZmalncRNA243,0
B4F8A7,ZmalncRNA244,0
B4F8A7,ZmalncRNA245,0
B4F8A7,ZmalncRNA246,0
B4F8A7,ZmalncRNA247,0
B4F8A7,ZmalncRNA248,0
B4F8A7,ZmalncRNA249,0
B4F8A7,ZmalncRNA250,0
B4F8A7,ZmalncRNA251,0
B4F8A7,ZmalncRNA252,0
B4F8A7,ZmalncRNA253,0
B4F8A7,ZmalncRNA254,0
B4F8A7,ZmalncRNA255,0
B4F8A7,ZmalncRNA257,0
B4F8A7,ZmalncRNA258,0
B4F8A7,ZmalncRNA260,0
B4F8A7,ZmalncRNA261,0
B4F8A7,ZmalncRNA262,0
B4F8A7,ZmalncRNA263,0
B4F8A7,ZmalncRNA264,0
B4F8A7,ZmalncRNA265,0
B4F8A7,ZmalncRNA266,0
B4F8A7,ZmalncRNA267,0
B4F8A7,ZmalncRNA268,0
B4F8A7,ZmalncRNA269,0
B4F8A7,ZmalncRNA270,0
B4F8A7,ZmalncRNA271,0
B4F8A7,ZmalncRNA272,0
B4F8A7,ZmalncRNA273,0
B4F8A7,ZmalncRNA274,0
B4F8A7,ZmalncRNA275,0
B4F8A7,ZmalncRNA276,0
B4F8A7,ZmalncRNA277,0
B4F8A7,ZmalncRNA278,0
B4F8A7,ZmalncRNA279,0
B4F8A7,ZmalncRNA280,0
B4F8A7,ZmalncRNA281,0
B4F8A7,ZmalncRNA282,0
B4F8A7,ZmalncRNA284,0
B4F8A7,ZmalncRNA285,0
B4F8A7,ZmalncRNA286,0
B4F8A7,ZmalncRNA287,0
B4F8A7,ZmalncRNA288,0
B4F8A7,ZmalncRNA289,0
B4F8A7,ZmalncRNA290,0
B4F8A7,ZmalncRNA291,0
B4F8A7,ZmalncRNA292,0
B4F8A7,ZmalncRNA293,0
B4F8A7,ZmalncRNA294,0
B4F8A7,ZmalncRNA295,0
B4F8A7,ZmalncRNA296,0
B4F8A7,ZmalncRNA297,0
B4F8A7,ZmalncRNA299,0
B4F8A7,ZmalncRNA300,0
B4F8A7,ZmalncRNA301,0
B4F8A7,ZmalncRNA302,0
B4F8A7,ZmalncRNA303,0
B4F8A7,ZmalncRNA304,0
B4F8A7,ZmalncRNA305,0
B4F8A7,ZmalncRNA306,0
B4F8A7,ZmalncRNA308,0
B4F8A7,ZmalncRNA310,0
B4F8A7,ZmalncRNA311,0
B4F8A7,ZmalncRNA313,0
B4F8A7,ZmalncRNA314,0
B4F8A7,ZmalncRNA315,0
B4F8A7,ZmalncRNA316,0
B4F8A7,ZmalncRNA317,0
B4F8A7,ZmalncRNA318,0
B4F8A7,ZmalncRNA319,0
B4F8A7,ZmalncRNA320,0
B4F8A7,ZmalncRNA322,0
B4F8A7,ZmalncRNA324,0
B4F8A7,ZmalncRNA325,0
B4F8A7,ZmalncRNA326,0
B4F8A7,ZmalncRNA328,0
B4F8A7,ZmalncRNA329,0
B4F8A7,ZmalncRNA330,0
B4F8A7,ZmalncRNA331,0
B4F8A7,ZmalncRNA332,0
B4F8A7,ZmalncRNA333,0
B4F8A7,ZmalncRNA334,0
B4F8A7,ZmalncRNA335,0
B4F8A7,ZmalncRNA336,0
B4F8A7,ZmalncRNA337,0
B4F8A7,ZmalncRNA338,0
B4F8A7,ZmalncRNA339,0
B4F8A7,ZmalncRNA341,0
B4F8A7,ZmalncRNA342,0
B4F8A7,ZmalncRNA343,0
B4F8A7,ZmalncRNA344,0
B4F8A7,ZmalncRNA345,0
B4F8A7,ZmalncRNA346,0
B4F8A7,ZmalncRNA347,0
B4F8A7,ZmalncRNA348,0
B4F8A7,ZmalncRNA349,0
B4F8A7,ZmalncRNA350,0
B4F8A7,ZmalncRNA351,0
B4F8A7,ZmalncRNA352,0
B4F8A7,ZmalncRNA353,0
B4F8A7,ZmalncRNA354,0
B4F8A7,ZmalncRNA355,0
B4F8A7,ZmalncRNA356,0
B4F8A7,ZmalncRNA357,0
B4F8A7,ZmalncRNA358,0
B4F8A7,ZmalncRNA360,0
B4F8A7,ZmalncRNA361,0
B4F8A7,ZmalncRNA362,0
B4F8A7,ZmalncRNA364,0
B4F8A7,ZmalncRNA365,0
B4F8A7,ZmalncRNA366,0
B4F8A7,ZmalncRNA367,0
B4F8A7,ZmalncRNA368,0
B4F8A7,ZmalncRNA369,0
B4F8A7,ZmalncRNA370,0
B4F8A7,ZmalncRNA371,0
B4F8A7,ZmalncRNA373,0
B4F8A7,ZmalncRNA374,0
B4F8A7,ZmalncRNA375,0
B4F8A7,ZmalncRNA376,0
B4F8A7,ZmalncRNA377,0
B4F8A7,ZmalncRNA379,0
B4F8A7,ZmalncRNA380,0
B4F8A7,ZmalncRNA382,0
B4F8A7,ZmalncRNA383,0
B4F8A7,ZmalncRNA385,0
B4F8A7,ZmalncRNA386,0
B4F8A7,ZmalncRNA387,0
B4F8A7,ZmalncRNA388,0
B4F8A7,ZmalncRNA389,0
B4F8A7,ZmalncRNA391,0
B4F8A7,ZmalncRNA393,0
B4F8A7,ZmalncRNA394,0
B4F8A7,ZmalncRNA395,0
B4F8A7,ZmalncRNA396,0
B4F8A7,ZmalncRNA397,0
B4F8A7,ZmalncRNA398,0
B4F8A7,ZmalncRNA399,0
B4F8A7,ZmalncRNA404,0
B4F8A7,ZmalncRNA407,0
B4F8A7,ZmalncRNA412,0
B4F8A7,ZmalncRNA413,0
B4F8A7,ZmalncRNA415,0
B4F8A7,ZmalncRNA416,0
B4F8A7,ZmalncRNA419,0
B4F8A7,ZmalncRNA420,0
B4F8A7,ZmalncRNA425,0
B4F8A7,ZmalncRNA427,0
B4F8A7,ZmalncRNA428,0
B4F8A7,ZmalncRNA430,0
B4F8A7,ZmalncRNA431,0
B4F8A7,ZmalncRNA432,0
B4F8A7,ZmalncRNA433,0
B4F8A7,ZmalncRNA434,0
B4F8A7,ZmalncRNA437,0
B4F8A7,ZmalncRNA438,0
B4F8A7,ZmalncRNA439,0
B4F8A7,ZmalncRNA440,0
B4F8A7,ZmalncRNA445,0
B4F8A7,ZmalncRNA447,0
B4F8A7,ZmalncRNA449,0
B4F8A7,ZmalncRNA452,0
B4F8A7,ZmalncRNA457,0
B4F8A7,ZmalncRNA459,0
B4F8A7,ZmalncRNA461,0
B4F8A7,ZmalncRNA463,0
B4F8A7,ZmalncRNA467,0
B4F8A7,ZmalncRNA468,0
B4F8A7,ZmalncRNA471,0
B4F8A7,ZmalncRNA472,0
B4F8A7,ZmalncRNA475,0
B4F8A7,ZmalncRNA478,0
B4F8A7,ZmalncRNA479,0
B4F8A7,ZmalncRNA485,0
B4F8A7,ZmalncRNA498,0
B4F8A7,ZmalncRNA499,0
B4F8A7,ZmalncRNA501,0
B4F8A7,ZmalncRNA511,0
B4F8A7,ZmalncRNA517,0
B4F8A7,ZmalncRNA529,0
B4F8A7,ZmalncRNA540,0
B4F8A7,ZmalncRNA550,0
B4F8A7,ZmalncRNA551,0
B4F8A7,ZmalncRNA552,0
B4F8A7,ZmalncRNA558,0
B4F8A7,ZmalncRNA559,0
B4F8A7,ZmalncRNA565,0
B4F8A7,ZmalncRNA573,0
B4F8A7,ZmalncRNA574,0
B4F8A7,ZmalncRNA577,0
B4F8A7,ZmalncRNA578,0
B4F8A7,ZmalncRNA586,0
B4F8A7,ZmalncRNA587,0
B4F8A7,ZmalncRNA591,0
B4F8A7,ZmalncRNA592,0
B4F8A7,ZmalncRNA593,0
B4F8A7,ZmalncRNA594,0
B4F8A7,ZmalncRNA596,0
B4F8A7,ZmalncRNA601,0
B4F8A7,ZmalncRNA607,0
B4F8A7,ZmalncRNA611,0
B4F8A7,ZmalncRNA616,0
B4F8A7,ZmalncRNA622,0
B4F8A7,ZmalncRNA624,0
B4F8A7,ZmalncRNA625,0
B4F8A7,ZmalncRNA628,0
B4F8A7,ZmalncRNA633,0
B4F8A7,ZmalncRNA634,0
B4F8A7,ZmalncRNA637,0
B4F8A7,ZmalncRNA638,0
B4F8A7,ZmalncRNA640,0
B4F8A7,ZmalncRNA641,0
B4F8A7,ZmalncRNA642,0
B4F8A7,ZmalncRNA646,0
B4F8A7,ZmalncRNA650,0
B4F8A7,ZmalncRNA651,0
B4F8A7,ZmalncRNA655,0
B4F8A7,ZmalncRNA658,0
B4F8A7,ZmalncRNA659,0
B4F8A7,ZmalncRNA662,0
B4F8A7,ZmalncRNA663,0
B4F8A7,ZmalncRNA664,0
B4F8A7,ZmalncRNA676,0
B4F8A7,ZmalncRNA687,0
B4F8A7,ZmalncRNA688,0
B4F8A7,ZmalncRNA700,0
B4F8A7,ZmalncRNA701,0
B4F8A7,ZmalncRNA702,0
B4F8A7,ZmalncRNA704,0
B4F8A7,ZmalncRNA714,0
B4F8A7,ZmalncRNA717,0
B4F8A7,ZmalncRNA718,0
B4F8A7,ZmalncRNA720,0
B4F8A7,ZmalncRNA723,0
B4F8A7,ZmalncRNA724,0
B4F8A7,ZmalncRNA733,0
B4F8A7,ZmalncRNA737,0
B4F8A7,ZmalncRNA741,0
B4F8A7,ZmalncRNA744,0
B4F8A7,ZmalncRNA746,0
B4F8A7,ZmalncRNA750,0
B4F8A7,ZmalncRNA752,0
B4F8A7,ZmalncRNA754,0
B4F8A7,ZmalncRNA755,0
B4F8A7,ZmalncRNA758,0
B4F8A7,ZmalncRNA762,0
B4F8A7,ZmalncRNA766,0
B4F8A7,ZmalncRNA773,0
B4F8A7,ZmalncRNA781,0
B4F8A7,ZmalncRNA782,0
B4F8A7,ZmalncRNA783,0
B4F8A7,ZmalncRNA791,0
B4F8A7,ZmalncRNA806,0
B4F8A7,ZmalncRNA807,0
B4F8A7,ZmalncRNA808,0
B4F8A7,ZmalncRNA809,0
B4F8A7,ZmalncRNA814,0
B4F8A7,ZmalncRNA815,0
B4F8A7,ZmalncRNA818,0
B4F8A7,ZmalncRNA821,0
B4F8A7,ZmalncRNA825,0
B4F8A7,ZmalncRNA826,0
B4F8A7,ZmalncRNA833,0
B4F8A7,ZmalncRNA839,0
B4F8A7,ZmalncRNA841,0
B4F8A7,ZmalncRNA853,0
B4F8A7,ZmalncRNA856,0
B4F8A7,ZmalncRNA857,0
B4F8A7,ZmalncRNA859,0
B4F8A7,ZmalncRNA861,0
B4F8A7,ZmalncRNA862,0
B4F8A7,ZmalncRNA863,0
B4F8A7,ZmalncRNA864,0
B4F8A7,ZmalncRNA865,0
B4F8A7,ZmalncRNA866,0
B4F8A7,ZmalncRNA870,0
B4F8A7,ZmalncRNA871,0
B4F8A7,ZmalncRNA872,0
B4F8A7,ZmalncRNA873,0
B4F8A7,ZmalncRNA874,0
B4F8A7,ZmalncRNA876,0
B4F8A7,ZmalncRNA878,0
B4F8A7,ZmalncRNA881,0
B4F8A7,ZmalncRNA883,0
B4F8A7,ZmalncRNA885,0
B4F8A7,ZmalncRNA891,0
B4F8A7,ZmalncRNA899,0
B4F8A7,ZmalncRNA902,0
B4F8A7,ZmalncRNA905,0
B4F8A7,ZmalncRNA921,0
B4F8A7,ZmalncRNA922,0
B4F8A7,ZmalncRNA923,0
B4F8A7,ZmalncRNA929,0
B4F8A7,ZmalncRNA930,0
B4F8A7,ZmalncRNA937,0
B4F8A7,ZmalncRNA938,0
B4F8A7,ZmalncRNA940,0
B4F8A7,ZmalncRNA942,0
B4F8A7,ZmalncRNA943,0
B4F8A7,ZmalncRNA945,0
B4F8A7,ZmalncRNA946,0
B4F8A7,ZmalncRNA947,0
B4F8A7,ZmalncRNA952,0
B4F8A7,ZmalncRNA953,0
B4F8A7,ZmalncRNA958,0
B4F8A7,ZmalncRNA966,0
B4F8A7,ZmalncRNA968,0
B4F8A7,ZmalncRNA972,0
B4F8A7,ZmalncRNA975,0
B4F8A7,ZmalncRNA976,0
B4F8A7,ZmalncRNA977,0
B4F8A7,ZmalncRNA980,0
B4F8A7,ZmalncRNA981,0
B4F8A7,ZmalncRNA983,0
B4F8A7,ZmalncRNA984,0
B4F8A7,ZmalncRNA985,0
B4F8A7,ZmalncRNA992,0
B4F8A7,ZmalncRNA993,0
B4F8A7,ZmalncRNA998,0
B4F8A7,ZmalncRNA1003,0
B4F8A7,ZmalncRNA1004,0
B4F8A7,ZmalncRNA1012,0
B4F8A7,ZmalncRNA1027,0
B4F8A7,ZmalncRNA1029,0
B4F8A7,ZmalncRNA1034,0
B4F8A7,ZmalncRNA1042,0
B4F8A7,ZmalncRNA1044,0
B4F8A7,ZmalncRNA1050,0
B4F8A7,ZmalncRNA1051,0
B4F8A7,ZmalncRNA1052,0
B4F8A7,ZmalncRNA1054,0
B4F8A7,ZmalncRNA1061,0
B4F8A7,ZmalncRNA1065,0
B4F8A7,ZmalncRNA1075,0
B4F8A7,ZmalncRNA1080,0
B4F8A7,ZmalncRNA1083,0
B4F8A7,ZmalncRNA1088,0
B4F8A7,ZmalncRNA1091,0
B4F8A7,ZmalncRNA1092,0
B4F8A7,ZmalncRNA1098,0
B4F8A7,ZmalncRNA1101,0
B4F8A7,ZmalncRNA1103,0
B4F8A7,ZmalncRNA1104,0
B4F8A7,ZmalncRNA1130,0
B4F8A7,ZmalncRNA1133,0
B4F8A7,ZmalncRNA1135,0
B4F8A7,ZmalncRNA1140,0
B4F8A7,ZmalncRNA1141,0
B4F8A7,ZmalncRNA1145,0
B4F8A7,ZmalncRNA1146,0
B4F8A7,ZmalncRNA1148,0
B4F8A7,ZmalncRNA1152,0
B4F8A7,ZmalncRNA1157,0
B4F8A7,ZmalncRNA1158,0
B4F8A7,ZmalncRNA1160,0
B4F8A7,ZmalncRNA1165,0
B4F8A7,ZmalncRNA1167,0
B4F8A7,ZmalncRNA1170,0
B4F8A7,ZmalncRNA1171,0
B4F8A7,ZmalncRNA1173,0
B4F8A7,ZmalncRNA1192,0
B4F8A7,ZmalncRNA1196,0
B4F8A7,ZmalncRNA1198,0
B4F8A7,ZmalncRNA1199,0
B4F8A7,ZmalncRNA1200,0
B4F8A7,ZmalncRNA1202,0
B4F8A7,ZmalncRNA1204,0
B4F8A7,ZmalncRNA1207,0
B4F8A7,ZmalncRNA1210,0
B4F8A7,ZmalncRNA1211,0
B4F8A7,ZmalncRNA1213,0
B4F8A7,ZmalncRNA1214,0
B4F8A7,ZmalncRNA1215,0
B4F8A7,ZmalncRNA1219,0
B4F8A7,ZmalncRNA1223,0
B4F8A7,ZmalncRNA1225,0
B4F8A7,ZmalncRNA1230,0
B4F8A7,ZmalncRNA1233,0
B4F8A7,ZmalncRNA1234,0
B4F8A7,ZmalncRNA1235,0
B4F8A7,ZmalncRNA1239,0
B4F8A7,ZmalncRNA1242,0
B4F8A7,ZmalncRNA1243,0
B4F8A7,ZmalncRNA1245,0
B4F8A7,ZmalncRNA1246,0
B4F8A7,ZmalncRNA1248,0
B4F8A7,ZmalncRNA1256,0
B4F8A7,ZmalncRNA1259,0
B4F8A7,ZmalncRNA1260,0
B4F8A7,ZmalncRNA1265,0
B4F8A7,ZmalncRNA1267,0
B4F8A7,ZmalncRNA1271,0
B4F8A7,ZmalncRNA1272,0
B4F8A7,ZmalncRNA1273,0
B4F8A7,ZmalncRNA1275,0
B4F8A7,ZmalncRNA1276,0
B4F8A7,ZmalncRNA1281,0
B4F8A7,ZmalncRNA1286,0
B4F8A7,ZmalncRNA1288,0
B4F8A7,ZmalncRNA1289,0
B4F8A7,ZmalncRNA1290,0
B4F8A7,ZmalncRNA1291,0
B4F8A7,ZmalncRNA1293,0
B4F8A7,ZmalncRNA1295,0
B4F8A7,ZmalncRNA1296,0
B4F8A7,ZmalncRNA1297,0
B4F8A7,ZmalncRNA1302,0
B4F8A7,ZmalncRNA1303,0
B4F8A7,ZmalncRNA1305,0
B4F8A7,ZmalncRNA1308,0
B4F8A7,ZmalncRNA1309,0
B4F8A7,ZmalncRNA1313,0
B4F8A7,ZmalncRNA1326,0
B4F8A7,ZmalncRNA1333,0
B4F8A7,ZmalncRNA1334,0
B4F8A7,ZmalncRNA1336,0
B4F8A7,ZmalncRNA1337,0
B4F8A7,ZmalncRNA1338,0
B4F8A7,ZmalncRNA1339,0
B4F8A7,ZmalncRNA1343,0
B4F8A7,ZmalncRNA1355,0
B4F8A7,ZmalncRNA1364,0
B4F8A7,ZmalncRNA1367,0
B4F8A7,ZmalncRNA1368,0
B4F8A7,ZmalncRNA1371,0
B4F8A7,ZmalncRNA1372,0
B4F8A7,ZmalncRNA1376,0
B4F8A7,ZmalncRNA1377,0
B4F8A7,ZmalncRNA1382,0
B4F8A7,ZmalncRNA1386,0
B4F8A7,ZmalncRNA1390,0
B4F8A7,ZmalncRNA1393,0
B4F8A7,ZmalncRNA1394,0
B4F8A7,ZmalncRNA1395,0
B4F8A7,ZmalncRNA1396,0
B4F8A7,ZmalncRNA1400,0
B4F8A7,ZmalncRNA1401,0
B4F8A7,ZmalncRNA1402,0
B4F8A7,ZmalncRNA1406,0
B4F8A7,ZmalncRNA1407,0
B4F8A7,ZmalncRNA1409,0
B4F8A7,ZmalncRNA1412,0
B4F8A7,ZmalncRNA1413,0
B4F8A7,ZmalncRNA1414,0
B4F8A7,ZmalncRNA1416,0
B4F8A7,ZmalncRNA1417,0
B4F8A7,ZmalncRNA1420,0
B4F8A7,ZmalncRNA1431,0
B4F8A7,ZmalncRNA1433,0
B4F8A7,ZmalncRNA1436,0
B4F8A7,ZmalncRNA1447,0
B4F8A7,ZmalncRNA1449,0
B4F8A7,ZmalncRNA1454,0
B4F8A7,ZmalncRNA1456,0
B4F8A7,ZmalncRNA1458,0
B4F8A7,ZmalncRNA1462,0
B4F8A7,ZmalncRNA1467,0
B4F8A7,ZmalncRNA1480,0
B4F8A7,ZmalncRNA1486,0
B4F8A7,ZmalncRNA1496,0
B4F8A7,ZmalncRNA1499,0
B4F8A7,ZmalncRNA1500,0
B4F8A7,ZmalncRNA1501,0
B4F8A7,ZmalncRNA1502,0
B4F8A7,ZmalncRNA1505,0
B4F8A7,ZmalncRNA1506,0
B4F8A7,ZmalncRNA1508,0
B4F8A7,ZmalncRNA1511,0
