Protein,RNA,Label
B6T6H4,ZmalncRNA1349,0
B6T6H4,ZmalncRNA1360,0
B6T6H4,ZmalncRNA1369,0
B6T6H4,ZmalncRNA1392,0
B6T6H4,ZmalncRNA1427,0
B6T6H4,ZmalncRNA1460,0
B6T6H4,ZmalncRNA1482,0
B6T6H4,ZmalncRNA1490,0
B6T6H4,ZmalncRNA1514,0
B6T6H4,ZmalncRNA1546,0
B6T6H4,ZmalncRNA1556,0
B6T6H4,ZmalncRNA1599,0
B6T6H4,ZmalncRNA1629,0
B6T6H4,ZmalncRNA1650,0
B6T6H4,ZmalncRNA1677,0
B6T6H4,ZmalncRNA1686,0
B6T6H4,ZmalncRNA1698,0
B6TDJ0,ZmalncRNA174,0
B6TDJ0,ZmalncRNA259,0
B6TDJ0,ZmalncRNA424,0
B6TDJ0,ZmalncRNA466,0
B6TDJ0,ZmalncRNA484,0
B6TDJ0,ZmalncRNA515,0
B6TDJ0,ZmalncRNA516,0
B6TDJ0,ZmalncRNA609,0
B6TDJ0,ZmalncRNA644,0
B6TDJ0,ZmalncRNA649,0
B6TDJ0,ZmalncRNA653,0
B6TDJ0,ZmalncRNA684,0
B6TDJ0,ZmalncRNA711,0
B6TDJ0,ZmalncRNA731,0
B6TDJ0,ZmalncRNA796,0
B6TDJ0,ZmalncRNA797,0
B6TDJ0,ZmalncRNA888,0
B6TDJ0,ZmalncRNA901,0
B6TDJ0,ZmalncRNA916,0
B6TDJ0,ZmalncRNA917,0
B6TDJ0,ZmalncRNA932,0
B6TDJ0,ZmalncRNA950,0
B6TDJ0,ZmalncRNA961,0
B6TDJ0,ZmalncRNA979,0
B6TDJ0,ZmalncRNA1028,0
B6TDJ0,ZmalncRNA1033,0
B6TDJ0,ZmalncRNA1055,0
B6TDJ0,ZmalncRNA1073,0
B6TDJ0,ZmalncRNA1132,0
B6TDJ0,ZmalncRNA1154,0
B6TDJ0,ZmalncRNA1172,0
B6TDJ0,ZmalncRNA1182,0
B6TDJ0,ZmalncRNA1197,0
B6TDJ0,ZmalncRNA1360,0
B6TDJ0,ZmalncRNA1369,0
B6TDJ0,ZmalncRNA1460,0
B6TDJ0,ZmalncRNA1482,0
B6TDJ0,ZmalncRNA1514,0
B6TDJ0,ZmalncRNA1546,0
B6TDJ0,ZmalncRNA1556,0
B6TDJ0,ZmalncRNA1599,0
B6TDJ0,ZmalncRNA1629,0
B6TDJ0,ZmalncRNA1650,0
B6TDJ0,ZmalncRNA1677,0
B6TDJ0,ZmalncRNA1686,0
B6TDJ0,ZmalncRNA1698,0
B6TJJ4,ZmalncRNA174,0
B6TJJ4,ZmalncRNA259,0
B6TJJ4,ZmalncRNA424,0
B6TJJ4,ZmalncRNA466,0
B6TJJ4,ZmalncRNA484,0
B6TJJ4,ZmalncRNA515,0
B6TJJ4,ZmalncRNA516,0
B6TJJ4,ZmalncRNA557,0
B6TJJ4,ZmalncRNA567,0
B6TJJ4,ZmalncRNA603,0
B6TJJ4,ZmalncRNA609,0
B6TJJ4,ZmalncRNA644,0
B6TJJ4,ZmalncRNA647,0
B6TJJ4,ZmalncRNA653,0
B6TJJ4,ZmalncRNA657,0
B6TJJ4,ZmalncRNA684,0
B6TJJ4,ZmalncRNA711,0
B6TJJ4,ZmalncRNA731,0
B6TJJ4,ZmalncRNA745,0
B6TJJ4,ZmalncRNA796,0
B6TJJ4,ZmalncRNA824,0
B6TJJ4,ZmalncRNA888,0
B6TJJ4,ZmalncRNA901,0
B6TJJ4,ZmalncRNA916,0
B6TJJ4,ZmalncRNA917,0
B6TJJ4,ZmalncRNA932,0
B6TJJ4,ZmalncRNA950,0
B6TJJ4,ZmalncRNA961,0
B6TJJ4,ZmalncRNA979,0
B6TJJ4,ZmalncRNA1028,0
B6TJJ4,ZmalncRNA1055,0
B6TJJ4,ZmalncRNA1073,0
1FFK_A,1FFK_0,1
1FFK_C,1FFK_0,1
1FFK_D,1FFK_0,1
1FFK_E,1FFK_0,1
1FFK_G,1FFK_0,1
1FFK_H,1FFK_0,1
1FFK_I,1FFK_0,1
1FFK_J,1FFK_0,1
1FFK_K,1FFK_0,1
1FFK_L,1FFK_0,1
1FFK_M,1FFK_0,1
1FFK_N,1FFK_0,1
1FFK_O,1FFK_0,1
1FFK_P,1FFK_0,1
1FFK_Q,1FFK_0,1
1FFK_R,1FFK_0,1
1FFK_S,1FFK_0,1
1FFK_T,1FFK_0,1
1FFK_U,1FFK_0,1
1FFK_W,1FFK_0,1
1FFK_X,1FFK_0,1
1FFK_Y,1FFK_0,1
1FFK_Z,1FFK_0,1
1FFK_1,1FFK_0,1
1GIY_C,1GIY_A,1
1GIY_D,1GIY_A,1
1GIY_E,1GIY_A,1
1GIY_H,1GIY_A,1
1GIY_I,1GIY_A,1
1GIY_K,1GIY_A,1
1GIY_L,1GIY_A,1
1GIY_N,1GIY_A,1
1GIY_S,1GIY_A,1
1GIY_X,1GIY_A,1
1J5A_A,1J5A_K,1
1J5A_A,1J5A_K,1
1J5A_A,1J5A_K,1
1P85_A,1P85_0,1
1P85_B,1P85_0,1
1P85_D,1P85_0,1
1P85_E,1P85_0,1
1P85_H,1P85_0,1
1P85_I,1P85_0,1
1P85_K,1P85_0,1
1P85_N,1P85_0,1
1P85_R,1P85_0,1
1P85_S,1P85_0,1
1P85_W,1P85_0,1
1P85_X,1P85_0,1
1P85_1,1P85_0,1
1P85_4,1P85_0,1
2FTC_A,2FTC_R,1
2FTC_B,2FTC_R,1
2FTC_C,2FTC_R,1
2FTC_D,2FTC_R,1
2FTC_F,2FTC_R,1
2FTC_G,2FTC_R,1
2FTC_H,2FTC_R,1
2FTC_I,2FTC_R,1
2FTC_J,2FTC_R,1
2FTC_L,2FTC_R,1
2FTC_M,2FTC_R,1
2FTC_N,2FTC_R,1
2FTC_O,2FTC_R,1
2FTC_P,2FTC_R,1
2FTC_Q,2FTC_R,1
2GYA_2,2GYA_0,1
2GYA_3,2GYA_0,1
2GYA_F,2GYA_0,1
2GYA_U,2GYA_0,1
2ZKQ_a,2ZKQ_A,1
2ZKQ_b,2ZKQ_A,1
2ZKQ_c,2ZKQ_A,1
2ZKQ_d,2ZKQ_A,1
2ZKQ_e,2ZKQ_A,1
2ZKQ_g,2ZKQ_A,1
2ZKQ_h,2ZKQ_A,1
2ZKQ_i,2ZKQ_A,1
2ZKQ_j,2ZKQ_A,1
2ZKQ_k,2ZKQ_A,1
2ZKQ_l,2ZKQ_A,1
2ZKQ_m,2ZKQ_A,1
2ZKQ_n,2ZKQ_A,1
2ZKQ_o,2ZKQ_A,1
2ZKQ_q,2ZKQ_A,1
2ZKQ_s,2ZKQ_A,1
2ZKR_a,2ZKR_0,1
2ZKR_b,2ZKR_0,1
2ZKR_c,2ZKR_0,1
2ZKR_d,2ZKR_0,1
2ZKR_e,2ZKR_0,1
2ZKR_f,2ZKR_0,1
2ZKR_g,2ZKR_0,1
2ZKR_h,2ZKR_0,1
2ZKR_i,2ZKR_0,1
2ZKR_j,2ZKR_0,1
2ZKR_k,2ZKR_0,1
2ZKR_l,2ZKR_0,1
2ZKR_m,2ZKR_0,1
2ZKR_n,2ZKR_0,1
2ZKR_o,2ZKR_0,1
2ZKR_p,2ZKR_0,1
2ZKR_q,2ZKR_0,1
2ZKR_r,2ZKR_0,1
2ZKR_s,2ZKR_0,1
2ZKR_t,2ZKR_0,1
2ZKR_u,2ZKR_0,1
2ZKR_w,2ZKR_0,1
2ZKR_x,2ZKR_0,1
2ZKR_y,2ZKR_0,1
2ZKR_z,2ZKR_0,1
2ZKR_2,2ZKR_0,1
2ZKR_3,2ZKR_0,1
2ZKR_4,2ZKR_0,1
2ZKR_5,2ZKR_0,1
2ZKR_6,2ZKR_0,1
3BBN_B,3BBN_A,1
3BBN_C,3BBN_A,1
3BBN_D,3BBN_A,1
3BBN_E,3BBN_A,1
3BBN_F,3BBN_A,1
3BBN_G,3BBN_A,1
3BBN_H,3BBN_A,1
3BBN_I,3BBN_A,1
3BBN_J,3BBN_A,1
3BBN_K,3BBN_A,1
3BBN_L,3BBN_A,1
3BBN_M,3BBN_A,1
3BBN_N,3BBN_A,1
3BBN_O,3BBN_A,1
3BBN_P,3BBN_A,1
3BBN_Q,3BBN_A,1
3BBN_R,3BBN_A,1
3BBN_S,3BBN_A,1
3BBN_T,3BBN_A,1
3BBN_U,3BBN_A,1
3BBO_D,3BBO_A,1
3BBO_E,3BBO_A,1
3BBO_F,3BBO_A,1
3BBO_G,3BBO_A,1
3BBO_H,3BBO_A,1
3BBO_I,3BBO_A,1
3BBO_J,3BBO_A,1
3BBO_K,3BBO_A,1
3BBO_L,3BBO_A,1
3BBO_M,3BBO_A,1
3BBO_N,3BBO_A,1
3BBO_O,3BBO_A,1
3BBO_P,3BBO_A,1
3BBO_Q,3BBO_A,1
3BBO_R,3BBO_A,1
3BBO_S,3BBO_A,1
3BBO_T,3BBO_A,1
3BBO_U,3BBO_A,1
3BBO_V,3BBO_A,1
3BBO_W,3BBO_A,1
3BBO_X,3BBO_A,1
3BBO_Y,3BBO_A,1
3BBO_Z,3BBO_A,1
3BBO_2,3BBO_A,1
3BBO_3,3BBO_A,1
3BBO_4,3BBO_A,1
3BBO_5,3BBO_A,1
3BBO_6,3BBO_A,1
3HUW_V,3HUW_A,1
3JYV_B,3JYV_A,1
3JYV_C,3JYV_A,1
3JYV_D,3JYV_A,1
3JYV_E,3JYV_A,1
3JYV_G,3JYV_A,1
3JYV_H,3JYV_A,1
3JYV_I,3JYV_A,1
3JYV_J,3JYV_A,1
3JYV_K,3JYV_A,1
3JYV_L,3JYV_A,1
3JYV_M,3JYV_A,1
3JYV_N,3JYV_A,1
3JYV_O,3JYV_A,1
3JYV_Q,3JYV_A,1
3JYV_R,3JYV_A,1
3JYV_S,3JYV_A,1
3JYV_T,3JYV_A,1
3HUW_B,3HUW_A,1
3HUW_C,3HUW_A,1
3HUW_E,3HUW_A,1
3HUW_F,3HUW_A,1
3HUW_G,3HUW_A,1
3HUW_H,3HUW_A,1
3HUW_I,3HUW_A,1
3HUW_J,3HUW_A,1
3HUW_K,3HUW_A,1
3HUW_L,3HUW_A,1
3HUW_M,3HUW_A,1
3HUW_N,3HUW_A,1
3HUW_P,3HUW_A,1
3HUW_Q,3HUW_A,1
3HUW_R,3HUW_A,1
3HUW_S,3HUW_A,1
3HUW_T,3HUW_A,1
1P85_C,1P85_0,0
1GIY_V,1GIY_A,0
1P85_G,1P85_0,0
1P85_J,1P85_0,0
1P85_L,1P85_0,0
1P85_M,1P85_0,0
1P85_O,1P85_0,0
1P85_Q,1P85_0,0
1P85_Z,1P85_0,0
2FTC_K,2FTC_R,0
2ZKR_v,2ZKR_0,0
3BBO_1,3BBO_A,0
1FJG-D,1FJG-A,1
1FKA-O,1FKA-A,1
1HNW-I,1HNW-A,1
1HNX-I,1HNX-A,1
1HNZ-I,1HNZ-A,1
1HR0-I,1HR0-A,1
1I94-I,1I94-A,1
1IBK-I,1IBK-A,1
1IBL-D,1IBL-A,1
1IBM-L,1IBM-A,1
1J5E-I,1J5E-A,1
1JJ2-B,1JJ2-0,1
1K73-D,1K73-A,1
1K8A-D,1K8A-A,1
1K9M-D,1K9M-A,1
1K9M-R,1K9M-A,1
1KC8-D,1KC8-A,1
1KC8-R,1KC8-A,1
1KD1-D,1KD1-A,1
1KD1-R,1KD1-A,1
1KQS-B,1KQS-0,1
1M1K-D,1M1K-A,1
1M90-D,1M90-A,1
1N32-L,1N32-A,1
1N33-L,1N33-A,1
1N34-L,1N34-A,1
1N36-L,1N36-A,1
1N8R-D,1N8R-A,1
1N8R-R,1N8R-A,1
1NJI-D,1NJI-A,1
1PNS-M,1PNS-A,1
1PNS-C,1PNS-A,1
1PNS-I,1PNS-A,1
1PNX-I,1PNX-A,1
1Q7Y-D,1Q7Y-A,1
1Q81-D,1Q81-A,1
1Q82-D,1Q82-A,1
1Q82-R,1Q82-A,1
1Q86-D,1Q86-A,1
1Q86-R,1Q86-A,1
1QVF-P,1QVF-0,1
1QVF-B,1QVF-0,1
1QVF-2,1QVF-0,1
1QVG-B,1QVG-0,1
1S72-B,1S72-0,1
1VOQ-Q,1VOQ-A,1
1VOR-W,1VOR-B,1
1VOR-N,1VOR-B,1
1VOR-D,1VOR-B,1
1VOS-Q,1VOS-A,1
1VOU-W,1VOU-B,1
1VOU-X,1VOU-B,1
1VOU-N,1VOU-B,1
1VOU-E,1VOU-B,1
1VOV-H,1VOV-A,1
1VOW-Z,1VOW-B,1
1VOW-X,1VOW-B,1
1VOW-N,1VOW-B,1
1VOW-E,1VOW-B,1
1VOX-Q,1VOX-A,1
1VOY-W,1VOY-B,1
1VOY-T,1VOY-B,1
1VOY-N,1VOY-B,1
1VOY-P,1VOY-B,1
1VOZ-H,1VOZ-A,1
1VP0-X,1VP0-B,1
1VP0-D,1VP0-B,1
1VQ4-Q,1VQ4-0,1
1VQ4-B,1VQ4-0,1
1VQ5-Q,1VQ5-0,1
1VQ5-B,1VQ5-0,1
1VQ6-B,1VQ6-0,1
1VQ7-Q,1VQ7-0,1
1VQ7-B,1VQ7-0,1
1VQ8-B,1VQ8-0,1
1VQ9-Q,1VQ9-0,1
1VQ9-B,1VQ9-0,1
1VQK-B,1VQK-0,1
1VQL-Q,1VQL-0,1
1VQL-B,1VQL-0,1
1VQM-Q,1VQM-0,1
1VQM-B,1VQM-0,1
1VQN-B,1VQN-0,1
1VQO-B,1VQO-0,1
1VQP-Q,1VQP-0,1
1VQP-B,1VQP-0,1
1VS5-I,1VS5-A,1
1VS6-W,1VS6-B,1
1VS6-M,1VS6-B,1
1VS6-C,1VS6-B,1
1VS7-I,1VS7-A,1
1VS8-F,1VS8-B,1
1VS8-W,1VS8-B,1
1VS8-M,1VS8-B,1
1VS8-C,1VS8-B,1
1VSA-E,1VSA-w,1
1VSA-B,1VSA-w,1
1VSA-U,1VSA-w,1
1VSP-K,1VSP-w,1
1VSP-E,1VSP-w,1
1VSP-B,1VSP-w,1
1VSP-U,1VSP-w,1
1VT2-W,1VT2-A,1
1VT2-M,1VT2-A,1
1VT2-C,1VT2-A,1
1W2B-P,1W2B-0,1
1W2B-B,1W2B-0,1
1XMO-L,1XMO-A,1
1XMQ-L,1XMQ-A,1
1XNQ-L,1XNQ-A,1
1XNR-I,1XNR-A,1
1Y69-K,1Y69-0,1
1Y69-U,1Y69-0,1
1YHQ-B,1YHQ-0,1
1YI2-Q,1YI2-0,1
1YI2-B,1YI2-0,1
1YIJ-Q,1YIJ-0,1
1YIJ-B,1YIJ-0,1
1YIT-Q,1YIT-0,1
1YIT-B,1YIT-0,1
1YJ9-Q,1YJ9-0,1
1YJ9-B,1YJ9-0,1
1YJN-Q,1YJN-0,1
1YJN-B,1YJN-0,1
1YJW-Q,1YJW-0,1
1YJW-B,1YJW-0,1
1YL3-X,1YL3-A,1
1YL3-G,1YL3-A,1
1YL3-E,1YL3-A,1
1YL3-3,1YL3-A,1
1YL4-H,1YL4-A,1
1YL4-F,1YL4-A,1
1YL4-N,1YL4-A,1
1YL4-P,1YL4-A,1
1YL4-G,1YL4-A,1
1YL4-L,1YL4-A,1
1YL4-U,1YL4-A,1
2AVY-I,2AVY-A,1
2AW4-W,2AW4-B,1
2AW4-M,2AW4-B,1
2AW4-C,2AW4-B,1
2AW7-I,2AW7-A,1
2AWB-F,2AWB-B,1
2AWB-W,2AWB-B,1
2AWB-M,2AWB-B,1
2AWB-C,2AWB-B,1
2B64-M,2B64-A,1
2B64-D,2B64-A,1
2B64-K,2B64-A,1
2B64-G,2B64-A,1
2B66-0,2B66-A,1
2B66-G,2B66-A,1
2B66-E,2B66-A,1
2B66-3,2B66-A,1
2B9M-M,2B9M-A,1
2B9M-K,2B9M-A,1
2B9M-I,2B9M-A,1
2B9M-G,2B9M-A,1
2B9N-0,2B9N-A,1
2B9N-G,2B9N-A,1
2B9N-E,2B9N-A,1
2B9N-3,2B9N-A,1
2B9O-M,2B9O-A,1
2B9O-K,2B9O-A,1
2B9O-I,2B9O-A,1
2B9O-G,2B9O-A,1
2B9P-0,2B9P-A,1
2B9P-G,2B9P-A,1
2B9P-E,2B9P-A,1
2B9P-3,2B9P-A,1
2D3O-R,2D3O-0,1
2E5L-I,2E5L-A,1
2F4V-L,2F4V-A,1
2HGI-J,2HGI-A,1
2HGI-P,2HGI-A,1
2HGI-L,2HGI-A,1
2HGJ-Z,2HGJ-A,1
2HGJ-D,2HGJ-A,1
2HGJ-P,2HGJ-A,1
2HGP-F,2HGP-A,1
2HGP-J,2HGP-A,1
2HGP-N,2HGP-A,1
2HGP-P,2HGP-A,1
2HGP-E,2HGP-A,1
2HGP-H,2HGP-A,1
2HGP-G,2HGP-A,1
2HGP-L,2HGP-A,1
2HGQ-P,2HGQ-A,1
2HGQ-Z,2HGQ-A,1
2HGQ-D,2HGQ-A,1
2HGR-J,2HGR-A,1
2HGR-N,2HGR-A,1
2HGR-P,2HGR-A,1
2HGR-H,2HGR-A,1
2HGR-L,2HGR-A,1
2HGU-Z,2HGU-A,1
2HGU-D,2HGU-A,1
2HHH-L,2HHH-A,1
2I2P-I,2I2P-A,1
2I2T-W,2I2T-B,1
2I2T-M,2I2T-B,1
2I2T-C,2I2T-B,1
2I2U-I,2I2U-A,1
2I2V-W,2I2V-B,1
2I2V-M,2I2V-B,1
2I2V-C,2I2V-B,1
2J00-K,2J00-A,1
2J00-M,2J00-A,1
2J00-D,2J00-A,1
2J00-I,2J00-A,1
2J00-G,2J00-A,1
2J01-Q,2J01-A,1
2J01-D,2J01-A,1
2J01-0,2J01-A,1
2J01-G,2J01-A,1
2J02-K,2J02-A,1
2J02-M,2J02-A,1
2J02-D,2J02-A,1
2J02-I,2J02-A,1
2J02-G,2J02-A,1
2J03-Q,2J03-A,1
2J03-D,2J03-A,1
2J03-0,2J03-A,1
2OTJ-B,2OTJ-0,1
2OTL-B,2OTL-0,1
2OTL-Q,2OTL-0,1
2OW8-n,2OW8-y,1
2OW8-m,2OW8-y,1
2OW8-j,2OW8-y,1
2OW8-l,2OW8-y,1
2OW8-h,2OW8-y,1
2QA4-B,2QA4-0,1
2QAL-I,2QAL-A,1
2QAM-W,2QAM-B,1
2QAM-M,2QAM-B,1
2QAM-C,2QAM-B,1
2QAN-D,2QAN-A,1
2QAO-W,2QAO-B,1
2QAO-M,2QAO-B,1
2QAO-C,2QAO-B,1
2QB9-I,2QB9-A,1
2QBA-W,2QBA-B,1
2QBA-M,2QBA-B,1
2QBA-C,2QBA-B,1
2QBB-I,2QBB-A,1
2QBC-W,2QBC-B,1
2QBC-M,2QBC-B,1
2QBC-C,2QBC-B,1
2QBD-D,2QBD-A,1
2QBE-F,2QBE-B,1
2QBE-W,2QBE-B,1
2QBE-M,2QBE-B,1
2QBE-C,2QBE-B,1
2QBF-D,2QBF-A,1
2QBG-W,2QBG-B,1
2QBG-M,2QBG-B,1
2QBG-C,2QBG-B,1
2QBH-I,2QBH-A,1
2QBI-F,2QBI-B,1
2QBI-W,2QBI-B,1
2QBI-M,2QBI-B,1
2QBI-C,2QBI-B,1
2QBJ-I,2QBJ-A,1
2QBK-W,2QBK-B,1
2QBK-M,2QBK-B,1
2QBK-C,2QBK-B,1
2QEX-B,2QEX-0,1
2QNH-m,2QNH-y,1
2QNH-j,2QNH-y,1
2QNH-h,2QNH-y,1
2QOU-I,2QOU-A,1
2QOV-W,2QOV-B,1
2QOV-M,2QOV-B,1
2QOV-C,2QOV-B,1
2QOW-I,2QOW-A,1
2QOX-W,2QOX-B,1
2QOX-M,2QOX-B,1
2QOX-C,2QOX-B,1
2QOY-L,2QOY-A,1
2QOZ-W,2QOZ-B,1
2QOZ-M,2QOZ-B,1
2QOZ-C,2QOZ-B,1
2QP0-I,2QP0-A,1
2QP1-W,2QP1-B,1
2QP1-M,2QP1-B,1
2QP1-C,2QP1-B,1
2UU9-D,2UU9-A,1
2UUA-D,2UUA-A,1
2UUB-D,2UUB-A,1
2UUC-D,2UUC-A,1
2UXB-D,2UXB-A,1
2UXC-L,2UXC-A,1
2UXD-L,2UXD-A,1
2V46-K,2V46-A,1
2V46-M,2V46-A,1
2V46-I,2V46-A,1
2V46-G,2V46-A,1
2V47-Q,2V47-A,1
2V47-D,2V47-A,1
2V47-0,2V47-A,1
2V48-K,2V48-A,1
2V48-M,2V48-A,1
2V48-I,2V48-A,1
2V48-G,2V48-A,1
2V49-Q,2V49-A,1
2V49-D,2V49-A,1
2V49-0,2V49-A,1
2VHM-W,2VHM-B,1
2VHM-M,2VHM-B,1
2VHM-C,2VHM-B,1
2VHN-F,2VHN-B,1
2VHN-W,2VHN-B,1
2VHN-M,2VHN-B,1
2VHN-C,2VHN-B,1
2VHO-D,2VHO-A,1
2VHP-I,2VHP-A,1
2VQE-L,2VQE-A,1
2VQF-D,2VQF-A,1
2WDG-K,2WDG-A,1
2WDG-M,2WDG-A,1
2WDG-G,2WDG-A,1
2WDG-L,2WDG-A,1
2WDH-K,2WDH-A,1
2WDH-M,2WDH-A,1
2WDH-I,2WDH-A,1
2WDH-G,2WDH-A,1
2WDH-L,2WDH-A,1
2WDI-D,2WDI-A,1
2WDI-0,2WDI-A,1
2WDI-3,2WDI-A,1
2WDJ-D,2WDJ-A,1
2WDJ-0,2WDJ-A,1
2WDJ-3,2WDJ-A,1
2WDK-K,2WDK-A,1
2WDK-M,2WDK-A,1
2WDK-D,2WDK-A,1
2WDK-I,2WDK-A,1
2WDK-G,2WDK-A,1
2WDL-Q,2WDL-A,1
2WDL-D,2WDL-A,1
2WDL-0,2WDL-A,1
2WDM-K,2WDM-A,1
2WDM-M,2WDM-A,1
2WDM-D,2WDM-A,1
2WDM-I,2WDM-A,1
2WDM-G,2WDM-A,1
2WDN-Q,2WDN-A,1
2WDN-D,2WDN-A,1
2WDN-0,2WDN-A,1
2WDN-3,2WDN-A,1
2WH1-K,2WH1-A,1
2WH1-Y,2WH1-A,1
2WH1-M,2WH1-A,1
2WH1-D,2WH1-A,1
2WH1-I,2WH1-A,1
2WH1-G,2WH1-A,1
2WH2-Q,2WH2-A,1
2WH2-D,2WH2-A,1
2WH2-0,2WH2-A,1
2WH2-G,2WH2-A,1
2WH2-3,2WH2-A,1
2WH3-K,2WH3-A,1
2WH3-Y,2WH3-A,1
2WH3-M,2WH3-A,1
2WH3-D,2WH3-A,1
2WH3-I,2WH3-A,1
2WH3-G,2WH3-A,1
2WH4-Q,2WH4-A,1
2WH4-D,2WH4-A,1
2WH4-0,2WH4-A,1
2WH4-3,2WH4-A,1
2WRI-K,2WRI-A,1
2WRI-Y,2WRI-A,1
2WRI-M,2WRI-A,1
2WRI-I,2WRI-A,1
2WRI-G,2WRI-A,1
2WRI-L,2WRI-A,1
2WRJ-Q,2WRJ-A,1
2WRJ-D,2WRJ-A,1
2WRJ-0,2WRJ-A,1
2WRK-K,2WRK-A,1
2WRK-Y,2WRK-A,1
2WRK-M,2WRK-A,1
2WRK-I,2WRK-A,1
2WRK-G,2WRK-A,1
2WRK-L,2WRK-A,1
2WRL-Q,2WRL-A,1
2WRL-D,2WRL-A,1
2WRL-0,2WRL-A,1
2WRN-K,2WRN-A,1
2WRN-E,2WRN-A,1
2WRN-M,2WRN-A,1
2WRN-C,2WRN-A,1
2WRN-I,2WRN-A,1
2WRN-G,2WRN-A,1
2WRN-L,2WRN-A,1
2WRO-Q,2WRO-A,1
2WRO-D,2WRO-A,1
2WRO-0,2WRO-A,1
2WRO-G,2WRO-A,1
2WRO-3,2WRO-A,1
2WRQ-K,2WRQ-A,1
2WRQ-E,2WRQ-A,1
2WRQ-M,2WRQ-A,1
2WRQ-C,2WRQ-A,1
2WRQ-I,2WRQ-A,1
2WRQ-G,2WRQ-A,1
2WRQ-L,2WRQ-A,1
2WRR-Q,2WRR-A,1
2WRR-D,2WRR-A,1
2WRR-0,2WRR-A,1
2WRR-G,2WRR-A,1
2X9R-K,2X9R-A,1
2X9R-Y,2X9R-A,1
2X9R-M,2X9R-A,1
2X9R-D,2X9R-A,1
2X9R-I,2X9R-A,1
2X9R-G,2X9R-A,1
2X9S-Q,2X9S-A,1
2X9S-D,2X9S-A,1
2X9S-0,2X9S-A,1
2X9S-G,2X9S-A,1
2X9T-K,2X9T-A,1
2X9T-Y,2X9T-A,1
2X9T-M,2X9T-A,1
2X9T-D,2X9T-A,1
2X9T-I,2X9T-A,1
2X9T-G,2X9T-A,1
2X9U-Q,2X9U-A,1
2X9U-D,2X9U-A,1
2X9U-0,2X9U-A,1
2XFZ-K,2XFZ-A,1
2XFZ-Y,2XFZ-A,1
2XFZ-E,2XFZ-A,1
2XFZ-M,2XFZ-A,1
2XFZ-C,2XFZ-A,1
2XFZ-I,2XFZ-A,1
2XFZ-G,2XFZ-A,1
2XFZ-L,2XFZ-A,1
2XG0-Q,2XG0-A,1
2XG0-D,2XG0-A,1
2XG0-0,2XG0-A,1
2XG1-K,2XG1-A,1
2XG1-M,2XG1-A,1
2XG1-I,2XG1-A,1
2XG1-G,2XG1-A,1
2XG1-L,2XG1-A,1
2XG2-Q,2XG2-A,1
2XG2-D,2XG2-A,1
2XG2-0,2XG2-A,1
2XG2-G,2XG2-A,1
2XQD-K,2XQD-A,1
2XQD-M,2XQD-A,1
2XQD-D,2XQD-A,1
2XQD-G,2XQD-A,1
2XQD-L,2XQD-A,1
2XQE-Q,2XQE-A,1
2XQE-D,2XQE-A,1
2XQE-0,2XQE-A,1
2XQE-G,2XQE-A,1
2XZM-2,2XZM-A,1
2XZN-Y,2XZN-A,1
2Y0U-K,2Y0U-A,1
2Y0U-E,2Y0U-A,1
2Y0U-M,2Y0U-A,1
2Y0U-I,2Y0U-A,1
2Y0U-G,2Y0U-A,1
2Y0U-L,2Y0U-A,1
2Y0V-Q,2Y0V-A,1
2Y0V-D,2Y0V-A,1
2Y0V-0,2Y0V-A,1
2Y0W-K,2Y0W-A,1
2Y0W-E,2Y0W-A,1
2Y0W-M,2Y0W-A,1
2Y0W-I,2Y0W-A,1
2Y0W-G,2Y0W-A,1
2Y0W-L,2Y0W-A,1
2Y0X-Q,2Y0X-A,1
2Y0X-D,2Y0X-A,1
2Y0X-0,2Y0X-A,1
2Y0Y-K,2Y0Y-A,1
2Y0Y-E,2Y0Y-A,1
2Y0Y-M,2Y0Y-A,1
2Y0Y-I,2Y0Y-A,1
2Y0Y-G,2Y0Y-A,1
2Y0Y-L,2Y0Y-A,1
2Y0Z-Q,2Y0Z-A,1
2Y0Z-D,2Y0Z-A,1
2Y0Z-0,2Y0Z-A,1
2Y10-K,2Y10-A,1
2Y10-E,2Y10-A,1
2Y10-M,2Y10-A,1
2Y10-D,2Y10-A,1
2Y10-C,2Y10-A,1
2Y10-I,2Y10-A,1
2Y10-G,2Y10-A,1
2Y10-L,2Y10-A,1
2Y11-Q,2Y11-A,1
2Y11-D,2Y11-A,1
2Y11-0,2Y11-A,1
2Y12-K,2Y12-A,1
2Y12-E,2Y12-A,1
2Y12-M,2Y12-A,1
2Y12-I,2Y12-A,1
2Y12-G,2Y12-A,1
2Y12-L,2Y12-A,1
2Y13-Q,2Y13-A,1
2Y13-D,2Y13-A,1
2Y13-0,2Y13-A,1
2Y14-K,2Y14-A,1
2Y14-E,2Y14-A,1
2Y14-M,2Y14-A,1
2Y14-D,2Y14-A,1
2Y14-I,2Y14-A,1
2Y14-G,2Y14-A,1
2Y14-L,2Y14-A,1
2Y15-Q,2Y15-A,1
2Y15-D,2Y15-A,1
2Y15-0,2Y15-A,1
2Y16-K,2Y16-A,1
2Y16-E,2Y16-A,1
2Y16-M,2Y16-A,1
2Y16-I,2Y16-A,1
2Y16-G,2Y16-A,1
2Y16-L,2Y16-A,1
2Y17-Q,2Y17-A,1
2Y17-D,2Y17-A,1
2Y17-0,2Y17-A,1
